Frequency_Ch1,Ch1,Frequency_Ch2,Ch2
653.409090909091,90.0434706499031,653.409090909091,91.0138744017816
659.090909090909,90.0342435302995,659.090909090909,90.9845135300691
664.772727272727,90.0359179854882,664.772727272727,90.9688877368863
670.454545454545,90.0381808305992,670.454545454545,90.9736692859117
676.136363636364,90.0340117806274,676.136363636364,90.9851022017355
681.818181818182,90.0133045329693,681.818181818182,90.9962014001143
687.5,89.9760755484843,687.5,91.0016907775927
693.181818181818,89.9266864950688,693.181818181818,91.0172429217909
698.863636363636,89.8911434955485,698.863636363636,91.0446204789945
704.545454545455,89.876518781145,704.545454545455,91.0783779378911
710.227272727273,89.8873234605101,710.227272727273,91.0930119730402
715.909090909091,89.9090722049211,715.909090909091,91.0888293899379
721.590909090909,89.9516957581859,721.590909090909,91.0605896844637
727.272727272727,89.9972328789221,727.272727272727,91.0222061082605
732.954545454545,90.0365724086229,732.954545454545,90.9922076136058
738.636363636364,90.0520936440426,738.636363636364,90.9666563536158
744.318181818182,90.0452634626076,744.318181818182,90.9283012601959
750.0,90.009343139483,750.0,90.8849676601685
755.681818181818,89.9516636439845,755.681818181818,90.8205747643314
761.363636363636,89.8962579929034,761.363636363636,90.7641151470321
767.045454545455,89.8486669195423,767.045454545455,90.7156054733747
772.727272727273,89.8102778173528,772.727272727273,90.6703539609399
778.409090909091,89.7684381630689,778.409090909091,90.6219437893878
784.090909090909,89.7211144394284,784.090909090909,90.5618409377894
789.772727272727,89.6713126258113,789.772727272727,90.4926597298427
795.454545454545,89.6263128692904,795.454545454545,90.4245720876275
801.136363636364,89.5995786677383,801.136363636364,90.3692934529546
806.818181818182,89.5684702938376,806.818181818182,90.3318620733161
812.5,89.538311253981,812.5,90.2902398704594
818.181818181818,89.494037686619,818.181818181818,90.2463656057099
823.863636363636,89.4555628488356,823.863636363636,90.2100960334402
829.545454545455,89.4152038206621,829.545454545455,90.1925155891505
835.227272727273,89.3930572285529,835.227272727273,90.199569141499
840.909090909091,89.3771396430296,840.909090909091,90.228494392499
846.590909090909,89.3532650595107,846.590909090909,90.2604181181284
852.272727272727,89.3204241956367,852.272727272727,90.299961149085
857.954545454545,89.2789058781057,857.954545454545,90.3240960990402
863.636363636364,89.2317052385433,863.636363636364,90.3531636556055
869.318181818182,89.2107973325061,869.318181818182,90.3925936948506
875.0,89.1854197226697,875.0,90.429822191021
880.681818181818,89.1618209296988,880.681818181818,90.4627510053609
886.363636363636,89.1223901472618,886.363636363636,90.4735649049808
892.045454545455,89.0779163371455,892.045454545455,90.4832492615586
897.727272727273,89.0473824325508,897.727272727273,90.4900499213267
903.409090909091,89.0173857991221,903.409090909091,90.4945136607725
909.090909090909,88.9943142838424,909.090909090909,90.5075180952647
914.772727272727,88.9640369904165,914.772727272727,90.4995179720581
920.454545454545,88.9226703635255,920.454545454545,90.4848220433051
926.136363636364,88.8844331303502,926.136363636364,90.467406607217
931.818181818182,88.8511073241606,931.818181818182,90.4561953147183
937.5,88.8263588209272,937.5,90.4498239948441
943.181818181818,88.8107838567397,943.181818181818,90.444357207609
948.863636363636,88.7909609924562,948.863636363636,90.4355519495812
954.545454545455,88.766531460524,954.545454545455,90.4207342359368
960.227272727273,88.740052189152,960.227272727273,90.3971582744607
965.909090909091,88.7238727132647,965.909090909091,90.3773557447275
971.590909090909,88.7265949111258,971.590909090909,90.367531455855
977.272727272727,88.7322673366699,977.272727272727,90.3554616585148
982.954545454545,88.7431777161031,982.954545454545,90.3441838425451
988.636363636364,88.7488555474013,988.636363636364,90.3127954345436
994.318181818182,88.7574935478754,994.318181818182,90.2796784597194
1000.0,88.7828919005734,1000.0,90.255489587257
1005.68181818182,88.8227420800199,1005.68181818182,90.2338176946133
1011.36363636364,88.8691010322081,1011.36363636364,90.2155100852037
1017.04545454545,88.9030780734882,1017.04545454545,90.1866213965357
1022.72727272727,88.9286403417134,1022.72727272727,90.1572453994233
1028.40909090909,88.9587075929238,1028.40909090909,90.1274273978057
1034.09090909091,88.9729686803503,1034.09090909091,90.1042742217876
1039.77272727273,88.9971287710408,1039.77272727273,90.0893455201305
1045.45454545455,89.0103719902812,1045.45454545455,90.0717016643771
1051.13636363636,89.012424875855,1051.13636363636,90.0471207391563
1056.81818181818,88.9936144267239,1056.81818181818,90.0145957953608
1062.5,88.9678996983094,1062.5,89.9774142798047
1068.18181818182,88.9461069083927,1068.18181818182,89.941848258338
1073.86363636364,88.9289979721295,1073.86363636364,89.9142744698713
1079.54545454545,88.903725375225,1079.54545454545,89.8878790263354
1085.22727272727,88.8767324318344,1085.22727272727,89.8633512132016
1090.90909090909,88.8449523876589,1090.90909090909,89.8268869993209
1096.59090909091,88.804463264852,1096.59090909091,89.8007100429316
1102.27272727273,88.7827465114662,1102.27272727273,89.7814764240489
1107.95454545455,88.7720920176479,1107.95454545455,89.7734963387182
1113.63636363636,88.7516141670914,1113.63636363636,89.763102783872
1119.31818181818,88.7287228279787,1119.31818181818,89.7357500817638
1125.0,88.6886621068934,1125.0,89.7121300721458
1130.68181818182,88.6560905017234,1130.68181818182,89.6909930508236
1136.36363636364,88.633534853937,1136.36363636364,89.6746114310171
1142.04545454545,88.612937711198,1142.04545454545,89.6670707580096
1147.72727272727,88.5890438485804,1147.72727272727,89.661273594742
1153.40909090909,88.5688468375971,1153.40909090909,89.6485427047741
1159.09090909091,88.534975355331,1159.09090909091,89.6321224629936
1164.77272727273,88.5014250723871,1164.77272727273,89.6166365293127
1170.45454545455,88.4758296581301,1170.45454545455,89.606995140136
1176.13636363636,88.4644490621468,1176.13636363636,89.6090075401379
1181.81818181818,88.4483306832704,1181.81818181818,89.6067743649793
1187.5,88.4286511965327,1187.5,89.5938963635764
1193.18181818182,88.3959211498281,1193.18181818182,89.5749208954602
1198.86363636364,88.3683154749233,1198.86363636364,89.5597938472061
1204.54545454545,88.3487282233667,1204.54545454545,89.5468739556725
1210.22727272727,88.3384909376331,1210.22727272727,89.5428086517102
1215.90909090909,88.3232698978133,1215.90909090909,89.5363938782002
1221.59090909091,88.3049014746822,1221.59090909091,89.5230812760547
1227.27272727273,88.2793803251167,1227.27272727273,89.4979420549145
1232.95454545455,88.2514765172568,1232.95454545455,89.4805091726948
1238.63636363636,88.2436941271568,1238.63636363636,89.4721156216643
1244.31818181818,88.2355808179531,1244.31818181818,89.4738257219398
1250.0,88.2334652864694,1250.0,89.4698846856698
1255.68181818182,88.2206077977598,1255.68181818182,89.4595063670123
1261.36363636364,88.2084453946374,1261.36363636364,89.4419128388177
1267.04545454545,88.1910314286863,1267.04545454545,89.4376061107559
1272.72727272727,88.1952895636273,1272.72727272727,89.4370451185147
1278.40909090909,88.2056198476357,1278.40909090909,89.438346700119
1284.09090909091,88.2015827880976,1284.09090909091,89.4315888665598
1289.77272727273,88.1951892270735,1289.77272727273,89.4194202456474
1295.45454545455,88.1823145547347,1295.45454545455,89.3918655218271
1301.13636363636,88.175887614799,1301.13636363636,89.3778201044345
1306.81818181818,88.1790206086228,1306.81818181818,89.3734608084869
1312.5,88.1827094113357,1312.5,89.3783715228062
1318.18181818182,88.1799396523486,1318.18181818182,89.375927273224
1323.86363636364,88.1684578390437,1323.86363636364,89.3714980188206
1329.54545454545,88.1510352239214,1329.54545454545,89.3545158060109
1335.22727272727,88.1350095316297,1335.22727272727,89.3527971894381
1340.90909090909,88.1296604009195,1340.90909090909,89.3556717255192
1346.59090909091,88.1316513309169,1346.59090909091,89.3635565595336
1352.27272727273,88.1345255844448,1352.27272727273,89.3661046293728
1357.95454545455,88.1346038846607,1357.95454545455,89.3588697093957
1363.63636363636,88.1345498178946,1363.63636363636,89.3436985520025
1369.31818181818,88.1277225042988,1369.31818181818,89.3368188334907
1375.0,88.139446944012,1375.0,89.3381429400517
1380.68181818182,88.150054752814,1380.68181818182,89.3422483216845
1386.36363636364,88.1600203472599,1386.36363636364,89.3486703871273
1392.04545454545,88.1561794981695,1392.04545454545,89.3375254625194
1397.72727272727,88.1451830911793,1397.72727272727,89.3271509411836
1403.40909090909,88.1404511150939,1403.40909090909,89.3207251759965
1409.09090909091,88.1436494310806,1409.09090909091,89.3189616409893
1414.77272727273,88.1532188129944,1414.77272727273,89.323471912296
1420.45454545455,88.1490631975899,1420.45454545455,89.3221446807441
1426.13636363636,88.1456367491702,1426.13636363636,89.3096306526779
1431.81818181818,88.1328447202508,1431.81818181818,89.2932762728909
1437.5,88.1173625093909,1437.5,89.2782526701107
1443.18181818182,88.1136092151767,1443.18181818182,89.2715886183904
1448.86363636364,88.113120805434,1448.86363636364,89.2710792991772
1454.54545454545,88.1080409409864,1454.54545454545,89.2656214800737
1460.22727272727,88.0898150297207,1460.22727272727,89.2394019329767
1465.90909090909,88.0696442630752,1465.90909090909,89.2181879753079
1471.59090909091,88.0593560561792,1471.59090909091,89.1991243226397
1477.27272727273,88.0423392798209,1477.27272727273,89.1883606506349
1482.95454545455,88.0345951820362,1482.95454545455,89.1757996581543
1488.63636363636,88.0167621666152,1488.63636363636,89.1520294080317
1494.31818181818,87.9976435024588,1494.31818181818,89.1092711281852
1500.0,87.9729260974853,1500.0,89.0625232405891
1505.68181818182,87.9619531584265,1505.68181818182,89.0204814520012
1511.36363636364,87.95817519392,1511.36363636364,88.9759395901435
1517.04545454545,87.9621314024676,1517.04545454545,88.9335468391138
1522.72727272727,87.9594217069683,1522.72727272727,88.8786397370403
1528.40909090909,87.9497326689369,1528.40909090909,88.8210898970978
1534.09090909091,87.9343464215018,1534.09090909091,88.768769814124
1539.77272727273,87.9239009461458,1539.77272727273,88.7389599015387
1545.45454545455,87.9223735125433,1545.45454545455,88.7325463088747
1551.13636363636,87.9223011768362,1551.13636363636,88.7490606414971
1556.81818181818,87.9148231894902,1556.81818181818,88.7731710272718
1562.5,87.8945358923243,1562.5,88.7877400932252
1568.18181818182,87.8747275539168,1568.18181818182,88.7982233887656
1573.86363636364,87.8579450705975,1573.86363636364,88.80949979727
1579.54545454545,87.8507815916962,1579.54545454545,88.825878412213
1585.22727272727,87.8422437913465,1585.22727272727,88.8429313545852
1590.90909090909,87.8240801596938,1590.90909090909,88.8442710360527
1596.59090909091,87.7891647562757,1596.59090909091,88.8401600534183
1602.27272727273,87.7582473119032,1602.27272727273,88.8302012178272
1607.95454545455,87.7306963502043,1607.95454545455,88.8328548241324
1613.63636363636,87.7123487012291,1613.63636363636,88.8448056035691
1619.31818181818,87.6883355920956,1619.31818181818,88.8512953322811
1625.0,87.6537601847612,1625.0,88.8449336481805
1630.68181818182,87.6094551733539,1630.68181818182,88.8273166216249
1636.36363636364,87.5734182482537,1636.36363636364,88.7962392148537
1642.04545454545,87.5473996143448,1642.04545454545,88.7748402145676
1647.72727272727,87.5308879203285,1647.72727272727,88.7465101321279
1653.40909090909,87.5228829147531,1653.40909090909,88.7212166916376
1659.09090909091,87.5124321418196,1659.09090909091,88.6829991591565
1664.77272727273,87.5012470285102,1664.77272727273,88.6505012722887
1670.45454545455,87.4980420709396,1670.45454545455,88.6230568796959
1676.13636363636,87.5143515726052,1676.13636363636,88.6274221565192
1681.81818181818,87.5503203882432,1681.81818181818,88.6503515881255
1687.5,87.5832089320871,1687.5,88.6863559446711
1693.18181818182,87.6165998725726,1693.18181818182,88.7158130455147
1698.86363636364,87.6412444442966,1698.86363636364,88.7435382981873
1704.54545454545,87.6629180402825,1704.54545454545,88.7643983639386
1710.22727272727,87.6956912753618,1710.22727272727,88.7930601397225
1715.90909090909,87.7279739314535,1715.90909090909,88.8184794102289
1721.59090909091,87.7530771941752,1721.59090909091,88.8457358505795
1727.27272727273,87.7616407105803,1727.27272727273,88.8499719359023
1732.95454545455,87.7571064380475,1732.95454545455,88.8450994650025
1738.63636363636,87.7547404226057,1738.63636363636,88.8327307206217
1744.31818181818,87.7579053106116,1744.31818181818,88.8305790183884
1750.0,87.7646533074291,1750.0,88.835151354761
1755.68181818182,87.7617951504908,1755.68181818182,88.8260939835864
1761.36363636364,87.7473635249802,1761.36363636364,88.8133834409169
1767.04545454545,87.730261778401,1767.04545454545,88.7879429395795
1772.72727272727,87.7126359101987,1772.72727272727,88.7626723590315
1778.40909090909,87.7120673631968,1778.40909090909,88.7420056602697
1784.09090909091,87.7092933451837,1784.09090909091,88.7225691436855
1789.77272727273,87.7106546380873,1789.77272727273,88.7044142853116
1795.45454545455,87.7010674095196,1795.45454545455,88.665541449948
1801.13636363636,87.6909936238465,1801.13636363636,88.6214026072177
1806.81818181818,87.6804747902621,1806.81818181818,88.5805077936591
1812.5,87.6839006567034,1812.5,88.5425843529123
1818.18181818182,87.6930516248479,1818.18181818182,88.5071561923243
1823.86363636364,87.6955449460127,1823.86363636364,88.477914028011
1829.54545454545,87.6944049689963,1829.54545454545,88.4318070524569
1835.22727272727,87.6811686614238,1835.22727272727,88.3879409915203
1840.90909090909,87.6751753638782,1840.90909090909,88.3530391390475
1846.59090909091,87.6685864201719,1846.59090909091,88.3352550038437
1852.27272727273,87.6756356375371,1852.27272727273,88.3314368161082
1857.95454545455,87.6775196548975,1857.95454545455,88.3368275814257
1863.63636363636,87.6711094428633,1863.63636363636,88.3415620282379
1869.31818181818,87.6520505786394,1869.31818181818,88.3550798574846
1875.0,87.6415292898072,1875.0,88.3835684686161
1880.68181818182,87.6349322043729,1880.68181818182,88.4247589366594
1886.36363636364,87.6307620529191,1886.36363636364,88.4697451079193
1892.04545454545,87.6155944570075,1892.04545454545,88.5093075251886
1897.72727272727,87.5943232382263,1897.72727272727,88.5343599648036
1903.40909090909,87.5624137810179,1903.40909090909,88.5461571630103
1909.09090909091,87.5293757457054,1909.09090909091,88.5631886959212
1914.77272727273,87.5064759747813,1914.77272727273,88.5817390685845
1920.45454545455,87.4934531201167,1920.45454545455,88.599761012959
1926.13636363636,87.4716222009984,1926.13636363636,88.6068786329561
1931.81818181818,87.435361650849,1931.81818181818,88.602870714337
1937.5,87.4071821673273,1937.5,88.5891184315801
1943.18181818182,87.3949408872499,1943.18181818182,88.5765267164651
1948.86363636364,87.389780525086,1948.86363636364,88.5605859536955
1954.54545454545,87.3964852526169,1954.54545454545,88.5537801379661
1960.22727272727,87.4079601539241,1960.22727272727,88.5502700387836
1965.90909090909,87.410235531623,1965.90909090909,88.5293871519593
1971.59090909091,87.4243467450318,1971.59090909091,88.4975495272846
1977.27272727273,87.4409468145716,1977.27272727273,88.4812151965932
1982.95454545455,87.4705547986266,1982.95454545455,88.4721506066477
1988.63636363636,87.4952817736396,1988.63636363636,88.4639510321426
1994.31818181818,87.5182588863264,1994.31818181818,88.4535486139176
2000.0,88.0266852109375,2000.0,88.9308829300054
2005.68181818182,88.024458521465,2005.68181818182,88.8983248425316
2011.36363636364,88.0266500176263,2011.36363636364,88.87295579892
2017.04545454545,88.0319055117579,2017.04545454545,88.8625660026799
2022.72727272727,88.0416800401384,2022.72727272727,88.8488242669351
2028.40909090909,88.0433228137674,2028.40909090909,88.8289146018818
2034.09090909091,88.0254385662101,2034.09090909091,88.8020200558374
2039.77272727273,88.0074893605075,2039.77272727273,88.7719504759854
2045.45454545455,87.9921447004978,2045.45454545455,88.7439875995795
2051.13636363636,87.9831770759778,2051.13636363636,88.7242682115005
2056.81818181818,87.9684823955368,2056.81818181818,88.7072177952151
2062.5,87.9532491068827,2062.5,88.6844195934028
2068.18181818182,87.9150178874762,2068.18181818182,88.6450252575883
2073.86363636364,87.8758374737545,2073.86363636364,88.6059124013185
2079.54545454545,87.8387670810685,2079.54545454545,88.5608293932736
2085.22727272727,87.8114364909076,2085.22727272727,88.5318143237855
2090.90909090909,87.7706628775297,2090.90909090909,88.5066885618126
2096.59090909091,87.7353479486453,2096.59090909091,88.4699049754653
2102.27272727273,87.678983672604,2102.27272727273,88.4181582689759
2107.95454545455,87.6212987502674,2107.95454545455,88.3681265638942
2113.63636363636,87.5697607582671,2113.63636363636,88.3257800551867
2119.31818181818,87.5292134885046,2119.31818181818,88.3035997550358
2125.0,87.4916192689869,2125.0,88.2895718451112
2130.68181818182,87.4477979660689,2130.68181818182,88.27289883057
2136.36363636364,87.3944604863807,2136.36363636364,88.250258390392
2142.04545454545,87.349522399525,2142.04545454545,88.2401361044996
2147.72727272727,87.3170804393523,2147.72727272727,88.2469216105201
2153.40909090909,87.3018931681472,2153.40909090909,88.2548445275046
2159.09090909091,87.3055015672855,2159.09090909091,88.2650000586839
2164.77272727273,87.3145396294446,2164.77272727273,88.2536131677947
2170.45454545455,87.331830336091,2170.45454545455,88.2253638782682
2176.13636363636,87.3611889353086,2176.13636363636,88.1858294285992
2181.81818181818,87.4044990288094,2181.81818181818,88.1530744008743
2187.5,87.4716260609357,2187.5,88.1418449669556
2193.18181818182,87.5423727543592,2193.18181818182,88.1447676246074
2198.86363636364,87.5983615523152,2198.86363636364,88.1548327618755
2204.54545454545,87.6412989645086,2204.54545454545,88.1824132055504
2210.22727272727,87.675125828512,2210.22727272727,88.2281973861867
2215.90909090909,87.7146953934929,2215.90909090909,88.2831712075989
2221.59090909091,87.7435707347485,2221.59090909091,88.3384036719015
2227.27272727273,87.7669804032644,2227.27272727273,88.3661724377671
2232.95454545455,87.7728621820908,2232.95454545455,88.3792296961995
2238.63636363636,87.7631084649653,2238.63636363636,88.354367364381
2244.31818181818,87.7389050363379,2244.31818181818,88.3159831602083
2250.0,87.7263303010835,2250.0,88.2615537517884
2255.68181818182,87.7065832639791,2255.68181818182,88.2049299912679
2261.36363636364,87.6838195039881,2261.36363636364,88.1350084480775
2267.04545454545,87.6477391644241,2267.04545454545,88.0543663274171
2272.72727272727,87.607042323822,2272.72727272727,87.9613494837186
2278.40909090909,87.5696247743485,2278.40909090909,87.8805691305971
2284.09090909091,87.5320720824161,2284.09090909091,87.8212409696284
2289.77272727273,87.5042521600528,2289.77272727273,87.7832768272205
2295.45454545455,87.4810003194431,2295.45454545455,87.773960492419
2301.13636363636,87.4641912395343,2301.13636363636,87.7878252233615
2306.81818181818,87.4349771772258,2306.81818181818,87.8288282208506
2312.5,87.4185138195652,2312.5,87.9066118631741
2318.18181818182,87.4222596072641,2318.18181818182,88.0019701956813
2323.86363636364,87.4379461295144,2323.86363636364,88.1077484011452
2329.54545454545,87.4492945211212,2329.54545454545,88.1949881582556
2335.22727272727,87.4552158462893,2335.22727272727,88.2756616944954
2340.90909090909,87.453982662482,2340.90909090909,88.3276075741602
2346.59090909091,87.4502178678875,2346.59090909091,88.3616258515681
2352.27272727273,87.4477426965326,2352.27272727273,88.3898518162882
2357.95454545455,87.4409948159221,2357.95454545455,88.4124655777551
2363.63636363636,87.4322529436977,2363.63636363636,88.413411081543
2369.31818181818,87.4096671109657,2369.31818181818,88.3853690927277
2375.0,87.3762987792359,2375.0,88.3406974708381
2380.68181818182,87.3487428601059,2380.68181818182,88.2910835767925
2386.36363636364,87.3443122103706,2386.36363636364,88.2420928663574
2392.04545454545,87.3563417252138,2392.04545454545,88.1986893843578
2397.72727272727,87.3566335705007,2397.72727272727,88.1507871305073
2403.40909090909,87.3426403384872,2403.40909090909,88.0981939436532
2409.09090909091,87.3083113245996,2409.09090909091,88.039220538395
2414.77272727273,87.262020574178,2414.77272727273,87.9793592713635
2420.45454545455,87.212012679436,2420.45454545455,87.9295266740789
2426.13636363636,87.1628210986072,2426.13636363636,87.8863906520805
2431.81818181818,87.0962533843141,2431.81818181818,87.8381440981431
2437.5,87.0125274855893,2437.5,87.7817272120587
2443.18181818182,86.9148371747657,2443.18181818182,87.7175815295635
2448.86363636364,86.8261072607731,2448.86363636364,87.6546257312009
2454.54545454545,86.7444095664843,2454.54545454545,87.6026321662908
2460.22727272727,86.6658092669342,2460.22727272727,87.5508022147977
2465.90909090909,86.5797155455723,2465.90909090909,87.495103063369
2471.59090909091,86.4797837143926,2471.59090909091,87.4241867783941
2477.27272727273,86.3864064537567,2477.27272727273,87.3477209405796
2482.95454545455,86.3018561413152,2482.95454545455,87.2694366828117
2488.63636363636,86.232708183044,2488.63636363636,87.2039044366867
2494.31818181818,86.1803545825612,2494.31818181818,87.1467392888042
2500.0,86.1310775168105,2500.0,87.06871139244
2505.68181818182,86.0888457913581,2505.68181818182,86.9795481418234
2511.36363636364,86.0394776804404,2511.36363636364,86.8925520890737
2517.04545454545,86.0070218275646,2517.04545454545,86.8035089311005
2522.72727272727,85.9945160092813,2522.72727272727,86.714329863111
2528.40909090909,85.981003184798,2528.40909090909,86.6307974672206
2534.09090909091,85.9578371353034,2534.09090909091,86.5416543181756
2539.77272727273,85.9289818619725,2539.77272727273,86.4462503063365
2545.45454545455,85.8784683962766,2545.45454545455,86.3324160114871
2551.13636363636,85.8388895621916,2551.13636363636,86.2302026507939
2556.81818181818,85.7975549742904,2556.81818181818,86.132378796662
2562.5,85.7547070993025,2562.5,86.0445536227193
2568.18181818182,85.6951298223759,2568.18181818182,85.9487424441391
2573.86363636364,85.6331989687878,2573.86363636364,85.8399520534495
2579.54545454545,85.5643998020586,2579.54545454545,85.7397360088552
2585.22727272727,85.4876864291847,2585.22727272727,85.6414729479023
2590.90909090909,85.4254847789155,2590.90909090909,85.5598761220218
2596.59090909091,85.368148001321,2596.59090909091,85.4870852672308
2602.27272727273,85.2941890210398,2602.27272727273,85.4069430710643
2607.95454545455,85.2125071633845,2607.95454545455,85.3297012341244
2613.63636363636,85.1221814950458,2613.63636363636,85.24248624366
2619.31818181818,85.0435321744479,2619.31818181818,85.1643588782422
2625.0,84.9669252398254,2625.0,85.0979080852619
2630.68181818182,84.8864781478501,2630.68181818182,85.0100992964214
2636.36363636364,84.8014233619756,2636.36363636364,84.9221347696805
2642.04545454545,84.6997001622236,2642.04545454545,84.8209254290286
2647.72727272727,84.5894457204644,2647.72727272727,84.7078904801154
2653.40909090909,84.4925064562241,2653.40909090909,84.5912625961189
2659.09090909091,84.3992560629961,2659.09090909091,84.4821833011772
2664.77272727273,84.3066629995455,2664.77272727273,84.3749508626599
2670.45454545455,84.1968879865518,2670.45454545455,84.2492014960254
2676.13636363636,84.06787231261,2676.13636363636,84.1117633305173
2681.81818181818,83.9331902996339,2681.81818181818,83.979625101119
2687.5,83.8141524856791,2687.5,83.8409794829491
