Frequency,Ch1_Upper,Ch1_Lower,Ch2_Upper,Ch2_Lower
1130.68181818182,88.6533672633311,84.6533672633311,88.6533672633311,84.6533672633311
1136.36363636364,88.6286845163752,84.6286845163752,88.6286845163752,84.6286845163752
1142.04545454545,88.6131008839998,84.6131008839998,88.6131008839998,84.6131008839998
1147.72727272727,88.5924539928463,84.5924539928463,88.5924539928463,84.5924539928463
1153.40909090909,88.5669951012825,84.5669951012825,88.5669951012825,84.5669951012825
1159.09090909091,88.5274224481106,84.5274224481106,88.5274224481106,84.5274224481106
1164.77272727273,88.4974268254833,84.4974268254833,88.4974268254833,84.4974268254833
1170.45454545455,88.4744729133548,84.4744729133548,88.4744729133548,84.4744729133548
1176.13636363636,88.4679304721348,84.4679304721348,88.4679304721348,84.4679304721348
1181.81818181818,88.4516229748838,84.4516229748838,88.4516229748838,84.4516229748838
1187.5,88.4262979562764,84.4262979562764,88.4262979562764,84.4262979562764
1193.18181818182,88.3973112341238,84.3973112341238,88.3973112341238,84.3973112341238
1198.86363636364,88.3652204027449,84.3652204027449,88.3652204027449,84.3652204027449
1204.54545454545,88.3485762964363,84.3485762964363,88.3485762964363,84.3485762964363
1210.22727272727,88.3369123374586,84.3369123374586,88.3369123374586,84.3369123374586
1215.90909090909,88.3219245399068,84.3219245399068,88.3219245399068,84.3219245399068
1221.59090909091,88.3047199913104,84.3047199913104,88.3047199913104,84.3047199913104
1227.27272727273,88.276712683497,84.276712683497,88.276712683497,84.276712683497
1232.95454545455,88.256868388242,84.256868388242,88.256868388242,84.256868388242
1238.63636363636,88.2416729070867,84.2416729070867,88.2416729070867,84.2416729070867
1244.31818181818,88.2376907353781,84.2376907353781,88.2376907353781,84.2376907353781
1250.0,88.2328502936965,84.2328502936965,88.2328502936965,84.2328502936965
1255.68181818182,88.2228898297347,84.2228898297347,88.2228898297347,84.2228898297347
1261.36363636364,88.2050599372562,84.2050599372562,88.2050599372562,84.2050599372562
1267.04545454545,88.1946618043026,84.1946618043026,88.1946618043026,84.1946618043026
1272.72727272727,88.1905347812489,84.1905347812489,88.1905347812489,84.1905347812489
1278.40909090909,88.2037955829857,84.2037955829857,88.2037955829857,84.2037955829857
1284.09090909091,88.2070338117236,84.2070338117236,88.2070338117236,84.2070338117236
1289.77272727273,88.1974072488131,84.1974072488131,88.1974072488131,84.1974072488131
1295.45454545455,88.1872282947097,84.1872282947097,88.1872282947097,84.1872282947097
1301.13636363636,88.1794717605074,84.1794717605074,88.1794717605074,84.1794717605074
1306.81818181818,88.1783160169402,84.1783160169402,88.1783160169402,84.1783160169402
1312.5,88.1806986565959,84.1806986565959,88.1806986565959,84.1806986565959
1318.18181818182,88.1780424840231,84.1780424840231,88.1780424840231,84.1780424840231
1323.86363636364,88.1661295250788,84.1661295250788,88.1661295250788,84.1661295250788
1329.54545454545,88.1479645540899,84.1479645540899,88.1479645540899,84.1479645540899
1335.22727272727,88.1297172585025,84.1297172585025,88.1297172585025,84.1297172585025
1340.90909090909,88.130084927053,84.130084927053,88.130084927053,84.130084927053
1346.59090909091,88.1341937058314,84.1341937058314,88.1341937058314,84.1341937058314
1352.27272727273,88.1350117611653,84.1350117611653,88.1350117611653,84.1350117611653
1357.95454545455,88.1322747005421,84.1322747005421,88.1322747005421,84.1322747005421
1363.63636363636,88.1256342145454,84.1256342145454,88.1256342145454,84.1256342145454
1369.31818181818,88.1294084778486,84.1294084778486,88.1294084778486,84.1294084778486
1375.0,88.1398640387999,84.1398640387999,88.1398640387999,84.1398640387999
1380.68181818182,88.1505548300644,84.1505548300644,88.1505548300644,84.1505548300644
1386.36363636364,88.1605300192057,84.1605300192057,88.1605300192057,84.1605300192057
1392.04545454545,88.1549848102609,84.1549848102609,88.1549848102609,84.1549848102609
1397.72727272727,88.1463678139681,84.1463678139681,88.1463678139681,84.1463678139681
1403.40909090909,88.1414691888194,84.1414691888194,88.1414691888194,84.1414691888194
1409.09090909091,88.1451640181401,84.1451640181401,88.1451640181401,84.1451640181401
1414.77272727273,88.1503805925077,84.1503805925077,88.1503805925077,84.1503805925077
1420.45454545455,88.1523969215993,84.1523969215993,88.1523969215993,84.1523969215993
1426.13636363636,88.1430872995398,84.1430872995398,88.1430872995398,84.1430872995398
1431.81818181818,88.124867847924,84.124867847924,88.124867847924,84.124867847924
1437.5,88.1130541527945,84.1130541527945,88.1130541527945,84.1130541527945
1443.18181818182,88.1195155966732,84.1195155966732,88.1195155966732,84.1195155966732
1448.86363636364,88.1184236931869,84.1184236931869,88.1184236931869,84.1184236931869
1454.54545454545,88.1101276765856,84.1101276765856,88.1101276765856,84.1101276765856
1460.22727272727,88.0906773867303,84.0906773867303,88.0906773867303,84.0906773867303
1465.90909090909,88.0725125771231,84.0725125771231,88.0725125771231,84.0725125771231
1471.59090909091,88.0527584731947,84.0527584731947,88.0527584731947,84.0527584731947
1477.27272727273,88.0406393625593,84.0406393625593,88.0406393625593,84.0406393625593
1482.95454545455,88.0286280483886,84.0286280483886,88.0286280483886,84.0286280483886
1488.63636363636,88.0244615333432,84.0244615333432,88.0244615333432,84.0244615333432
1494.31818181818,87.9965031241602,83.9965031241602,87.9965031241602,83.9965031241602
1500.0,87.9799843829822,83.9799843829822,87.9799843829822,83.9799843829822
1505.68181818182,87.9619194769267,83.9619194769267,87.9619194769267,83.9619194769267
1511.36363636364,87.9603707373069,83.9603707373069,87.9603707373069,83.9603707373069
1517.04545454545,87.9678539747005,83.9678539747005,87.9678539747005,83.9678539747005
1522.72727272727,87.9623878279419,83.9623878279419,87.9623878279419,83.9623878279419
1528.40909090909,87.9488917504669,83.9488917504669,87.9488917504669,83.9488917504669
1534.09090909091,87.9318486715544,83.9318486715544,87.9318486715544,83.9318486715544
1539.77272727273,87.9248209863767,83.9248209863767,87.9248209863767,83.9248209863767
1545.45454545455,87.927083200068,83.927083200068,87.927083200068,83.927083200068
1551.13636363636,87.9225340418605,83.9225340418605,87.9225340418605,83.9225340418605
1556.81818181818,87.9169980693371,83.9169980693371,87.9169980693371,83.9169980693371
1562.5,87.8949257741327,83.8949257741327,87.8949257741327,83.8949257741327
1568.18181818182,87.8721015105769,83.8721015105769,87.8721015105769,83.8721015105769
1573.86363636364,87.8568620863276,83.8568620863276,87.8568620863276,83.8568620863276
1579.54545454545,87.8491574894154,83.8491574894154,87.8491574894154,83.8491574894154
1585.22727272727,87.8372020223543,83.8372020223543,87.8372020223543,83.8372020223543
1590.90909090909,87.8222934201813,83.8222934201813,87.8222934201813,83.8222934201813
1596.59090909091,87.7866238295503,83.7866238295503,87.7866238295503,83.7866238295503
1602.27272727273,87.7590372562529,83.7590372562529,87.7590372562529,83.7590372562529
1607.95454545455,87.7276587944952,83.7276587944952,87.7276587944952,83.7276587944952
1613.63636363636,87.7069469998305,83.7069469998305,87.7069469998305,83.7069469998305
1619.31818181818,87.6838056372491,83.6838056372491,87.6838056372491,83.6838056372491
1625.0,87.6544506953959,83.6544506953959,87.6544506953959,83.6544506953959
1630.68181818182,87.6148508491293,83.6148508491293,87.6148508491293,83.6148508491293
1636.36363636364,87.5747170251448,83.5747170251448,87.5747170251448,83.5747170251448
1642.04545454545,87.549614458569,83.549614458569,87.549614458569,83.549614458569
1647.72727272727,87.5341827966245,83.5341827966245,87.5341827966245,83.5341827966245
1653.40909090909,87.5183816525288,83.5183816525288,87.5183816525288,83.5183816525288
1659.09090909091,87.5125594334403,83.5125594334403,87.5125594334403,83.5125594334403
1664.77272727273,87.5006381365415,83.5006381365415,87.5006381365415,83.5006381365415
1670.45454545455,87.4950959790436,83.4950959790436,87.4950959790436,83.4950959790436
1676.13636363636,87.516964152463,83.516964152463,87.516964152463,83.516964152463
1681.81818181818,87.5455902015643,83.5455902015643,87.5455902015643,83.5455902015643
1687.5,87.5860432288986,83.5860432288986,87.5860432288986,83.5860432288986
1693.18181818182,87.6177104857226,83.6177104857226,87.6177104857226,83.6177104857226
1698.86363636364,87.6425312986452,83.6425312986452,87.6425312986452,83.6425312986452
1704.54545454545,87.6696196233273,83.6696196233273,87.6696196233273,83.6696196233273
1710.22727272727,87.6930664154476,83.6930664154476,87.6930664154476,83.6930664154476
1715.90909090909,87.7249550867677,83.7249550867677,87.7249550867677,83.7249550867677
1721.59090909091,87.7475040638114,83.7475040638114,87.7475040638114,83.7475040638114
1727.27272727273,87.7610509957867,83.7610509957867,87.7610509957867,83.7610509957867
1732.95454545455,87.7556893421893,83.7556893421893,87.7556893421893,83.7556893421893
1738.63636363636,87.7554882396186,83.7554882396186,87.7554882396186,83.7554882396186
1744.31818181818,87.7567686919763,83.7567686919763,87.7567686919763,83.7567686919763
1750.0,87.7640919182947,83.7640919182947,87.7640919182947,83.7640919182947
1755.68181818182,87.7588015987979,83.7588015987979,87.7588015987979,83.7588015987979
1761.36363636364,87.7442932800453,83.7442932800453,87.7442932800453,83.7442932800453
1767.04545454545,87.7258477699731,83.7258477699731,87.7258477699731,83.7258477699731
1772.72727272727,87.7152724960039,83.7152724960039,87.7152724960039,83.7152724960039
1778.40909090909,87.7071086373588,83.7071086373588,87.7071086373588,83.7071086373588
1784.09090909091,87.704364308146,83.704364308146,87.704364308146,83.704364308146
1789.77272727273,87.708021512522,83.708021512522,87.708021512522,83.708021512522
1795.45454545455,87.7011128214521,83.7011128214521,87.7011128214521,83.7011128214521
1801.13636363636,87.6898889409226,83.6898889409226,87.6898889409226,83.6898889409226
1806.81818181818,87.6825037181472,83.6825037181472,87.6825037181472,83.6825037181472
1812.5,87.6864323948918,83.6864323948918,87.6864323948918,83.6864323948918
1818.18181818182,87.6917540802875,83.6917540802875,87.6917540802875,83.6917540802875
1823.86363636364,87.6931408977226,83.6931408977226,87.6931408977226,83.6931408977226
1829.54545454545,87.6932506709703,83.6932506709703,87.6932506709703,83.6932506709703
1835.22727272727,87.6805399426697,83.6805399426697,87.6805399426697,83.6805399426697
1840.90909090909,87.6736320207566,83.6736320207566,87.6736320207566,83.6736320207566
1846.59090909091,87.6721129724201,83.6721129724201,87.6721129724201,83.6721129724201
1852.27272727273,87.6758303889359,83.6758303889359,87.6758303889359,83.6758303889359
1857.95454545455,87.6758316136843,83.6758316136843,87.6758316136843,83.6758316136843
1863.63636363636,87.6663612946388,83.6663612946388,87.6663612946388,83.6663612946388
1869.31818181818,87.6545254942877,83.6545254942877,87.6545254942877,83.6545254942877
1875.0,87.6480015323936,83.6480015323936,87.6480015323936,83.6480015323936
1880.68181818182,87.6368913302495,83.6368913302495,87.6368913302495,83.6368913302495
1886.36363636364,87.6296587199941,83.6296587199941,87.6296587199941,83.6296587199941
1892.04545454545,87.6149619706525,83.6149619706525,87.6149619706525,83.6149619706525
1897.72727272727,87.5979354731473,83.5979354731473,87.5979354731473,83.5979354731473
1903.40909090909,87.5633583922897,83.5633583922897,87.5633583922897,83.5633583922897
1909.09090909091,87.5344398669716,83.5344398669716,87.5344398669716,83.5344398669716
1914.77272727273,87.5092754016695,83.5092754016695,87.5092754016695,83.5092754016695
1920.45454545455,87.4902693708889,83.4902693708889,87.4902693708889,83.4902693708889
1926.13636363636,87.4705993686891,83.4705993686891,87.4705993686891,83.4705993686891
1931.81818181818,87.4405493451029,83.4405493451029,87.4405493451029,83.4405493451029
1937.5,87.4083088089767,83.4083088089767,87.4083088089767,83.4083088089767
1943.18181818182,87.3935987206894,83.3935987206894,87.3935987206894,83.3935987206894
1948.86363636364,87.3882334464687,83.3882334464687,87.3882334464687,83.3882334464687
1954.54545454545,87.3989000488992,83.3989000488992,87.3989000488992,83.3989000488992
1960.22727272727,87.4104065864995,83.4104065864995,87.4104065864995,83.4104065864995
1965.90909090909,87.4137984454917,83.4137984454917,87.4137984454917,83.4137984454917
1971.59090909091,87.4260870405298,83.4260870405298,87.4260870405298,83.4260870405298
1977.27272727273,87.4384700883384,83.4384700883384,87.4384700883384,83.4384700883384
1982.95454545455,87.4649673717123,83.4649673717123,87.4649673717123,83.4649673717123
1988.63636363636,87.4981947020888,83.4981947020888,87.4981947020888,83.4981947020888
1994.31818181818,87.5191006795667,83.5191006795667,87.5191006795667,83.5191006795667
2000.0,88.025299140368,83.025299140368,88.025299140368,83.025299140368
2005.68181818182,88.0246703972783,83.0246703972783,88.0246703972783,83.0246703972783
2011.36363636364,88.0247594439362,83.0247594439362,88.0247594439362,83.0247594439362
2017.04545454545,88.0363440883722,83.0363440883722,88.0363440883722,83.0363440883722
2022.72727272727,88.045738157401,83.045738157401,88.045738157401,83.045738157401
2028.40909090909,88.0435831813473,83.0435831813473,88.0435831813473,83.0435831813473
2034.09090909091,88.0268350656116,83.0268350656116,88.0268350656116,83.0268350656116
2039.77272727273,88.0089991854552,83.0089991854552,88.0089991854552,83.0089991854552
2045.45454545455,87.9962621966061,82.9962621966061,87.9962621966061,82.9962621966061
2051.13636363636,87.9849710183342,82.9849710183342,87.9849710183342,82.9849710183342
2056.81818181818,87.967656276144,82.967656276144,87.967656276144,82.967656276144
2062.5,87.9520491364758,82.9520491364758,87.9520491364758,82.9520491364758
2068.18181818182,87.9162282733911,82.9162282733911,87.9162282733911,82.9162282733911
2073.86363636364,87.8759697689392,82.8759697689392,87.8759697689392,82.8759697689392
2079.54545454545,87.8376356771614,82.8376356771614,87.8376356771614,82.8376356771614
2085.22727272727,87.8081594641239,82.8081594641239,87.8081594641239,82.8081594641239
2090.90909090909,87.7811564525624,82.7811564525624,87.7811564525624,82.7811564525624
2096.59090909091,87.7341982814715,82.7341982814715,87.7341982814715,82.7341982814715
2102.27272727273,87.6800593715806,82.6800593715806,87.6800593715806,82.6800593715806
